longitude,latitude,avg_temperature
-121.76023132175227,37.68152928072555,64.89254545454546
-121.76015507390987,37.68152847905024,64.655
-121.7600788260705,37.68152767732565,64.73
-121.76000257823412,37.681526875551775,64.7816
-121.75992837355557,37.68140335474562,64.87879999999998
-121.75992735197973,37.68146471423746,65.06272727272727
-121.75985110421217,37.681463912366794,64.96660869565217
-121.75977485644768,37.68146311044683,64.49654545454545
-121.75969860868616,37.68146230847761,64.30581395348837
-121.7599263304008,37.68152607372863,64.73247058823529
-121.75985008257048,37.68152527185619,64.05636363636364
-121.7597738347432,37.68152446993447,64.5998
-121.7596975869189,37.68152366796347,65.0768
-121.76061051897241,37.681656007375,65.83723076923077
-121.760685745998,37.68171816826496,65.8535
-121.76060949794915,37.681717366880044,65.56485714285715
-121.76068472503442,37.6817795277711,66.056
-121.7606084769228,37.68177872638443,65.0408
-121.76068370406772,37.68184088727658,66.128
-121.76060745589332,37.68184008588815,65.50647058823529
-121.76053427098935,37.68165520594256,65.72503225806452
-121.76045802300929,37.68165440446084,65.735
-121.7605332499033,37.681716565445846,65.70935483870967
-121.76045700186049,37.681715763962366,65.70649999999999
-121.76038075382068,37.6817149624296,65.3144
-121.7603045057839,37.68171416084758,65.254
-121.76053222881417,37.68177792494848,66.1962105263158
-121.76045598070857,37.68177712346323,65.70011428571428
-121.76053120772194,37.68183928445042,66.01783999999999
-121.76045495955357,37.68183848296342,66.6275
-121.760379732606,37.68177632192871,65.7060465116279
-121.76030348450645,37.6817755203449,65.747
-121.76083517958138,37.68190384941396,66.28999999999999
-121.76075893133817,37.68190304812234,66.34
-121.76083415873406,37.68196520892165,66.14174545454546
-121.76075791042805,37.68196440762825,66.05868085106383
-121.76068268309794,37.6819022467814,65.96514285714287
-121.76060643486076,37.68190144539121,65.78313636363636
-121.76068166212508,37.68196360628558,65.6684705882353
-121.7606054138251,37.6819628048936,65.98914285714285
-121.76079450325679,37.68205684754005,65.68199999999999
-121.7605301866266,37.681900643951714,66.58463157894738
-121.76052916552817,37.68196200345235,66.66980000000001
-121.76022825775016,37.68171335921626,65.90784615384615
-121.76015200971945,37.68171255753564,65.66547826086956
-121.76007576169172,37.68171175580577,65.76666666666667
-121.75999951366704,37.681710954026606,66.00476923076923
-121.76022723640993,37.68177471871182,65.47666666666667
-121.76015098831641,37.68177391702946,65.55591304347827
-121.76007474022593,37.68177311529781,65.51738461538461
-121.75999849213848,37.681772313516866,65.3525
-121.75992326564538,37.68171015219817,65.6276
-121.75984701762675,37.68170935032043,65.31333333333333
-121.75977076961112,37.68170854839343,65.4191724137931
-121.75969452159855,37.681707746417146,65.29593548387096
-121.75992224405404,37.68177151168667,65.6735
-121.75984599597264,37.68177070980719,65.78791489361703
-121.75984497431543,37.681832069293264,65.96890322580646
-121.75976974789424,37.681769907878405,65.07569230769231
-121.7596934998189,37.68176910590035,65.1995
-121.75984395265513,37.68189342877869,65.96266666666666
-121.75991917926144,37.68195559014822,65.822
-121.75984293099171,37.68195478826345,65.85042105263159
-121.7598419093252,37.68201614774754,65.6897
-121.7598408876556,37.68207750723097,65.71127272727271
-121.7597270259506,37.68204562456581,66.1928
-121.75964279687736,37.680234316637474,63.5
-121.75956655037736,37.68023351460497,63.39875
-121.75949030388037,37.680232712523186,63.284000000000006
-121.75941405738642,37.68023191039213,63.287
-121.75964177510933,37.68029567613486,64.71725
-121.75956552854656,37.6802948741006,65.01128
-121.7596407533382,37.680357035631594,65.6816
-121.75956450671265,37.680356233595546,65.07870588235293
-121.7594892819868,37.68029407201705,64.63472
-121.75941303543009,37.680293269884224,64.54965714285714
-121.75948826009014,37.680355431510236,64.9076
-121.75941201347064,37.68035462937565,64.32145454545454
-121.75933678887637,37.6802924677021,64.79123529411766
-121.75933576685415,37.680353827191766,64.0316
-121.75963973156396,37.68041839512764,64.877
-121.75956348487564,37.68041759308984,64.7555
-121.75963870978663,37.68047975462303,65.1976842105263
-121.75956246303556,37.68047895258347,65.040125
-121.75948723819036,37.680416791002756,64.598
-121.75941099150809,37.6804159888664,64.148
-121.7594862162875,37.68047815049463,64.88126315789474
-121.75940996954245,37.6804773483565,64.2632
-121.75963768800621,37.68054111411776,62.92399999999999
-121.75956144119235,37.68054031207643,64.58
-121.75948519438151,37.680539509985834,64.71752
-121.7594089475737,37.680538707845926,64.74199999999999
-121.75948417247245,37.68060086947636,64.74499999999999
-121.75940792560185,37.680600067334716,64.80499999999999
-121.75933474482886,37.68041518668076,63.95558620689655
-121.75925849815262,37.68041438444585,63.878
-121.75933372280043,37.680476546169096,64.3304
-121.75925747606145,37.68047574393242,64.4612
-121.75918225147944,37.68041358216166,63.658
-121.75918122932548,37.68047494164647,64.2425
-121.75910498259253,37.68047413931123,64.1228
-121.75933270076891,37.68053790565678,64.6592
-121.75925645396715,37.68053710341833,64.5692
-121.75914157267479,37.680566579709655,64.418
-121.75963564443605,37.68066383310523,64.9496
-121.75955939749663,37.68066303106038,65.24021428571429
-121.75963462264632,37.68072519259797,65.47672727272727
-121.75955837564413,37.68072439055134,64.803875
-121.75948315056026,37.680662228966256,64.67317647058823
-121.75940690362691,37.68066142682283,63.905
-121.75948212864499,37.68072358845546,64.36335714285714
-121.75940588164886,37.68072278631028,62.846
-121.75963360085348,37.68078655209005,65.02454545454545
-121.75955735378852,37.68078575004168,65.0188108108108
-121.75963257905754,37.680847911581466,65.1632
-121.75955633192982,37.68084710953132,65.392
-121.75948110672661,37.68078494794399,64.70457894736842
-121.75940485966771,37.680784145797055,63.433142857142855
-121.75948008480513,37.68084630743188,65.01505660377359
-121.75940383768346,37.68084550528318,63.04639999999999
-121.75947906288057,37.680907666919104,64.4525
-121.7594028156961,37.68090686476863,64.90890909090909
-121.75947804095289,37.68096902640565,64.3518846153846
-121.75940179370565,37.68096822425342,65.70371428571428
-121.75955326633512,37.68103118799627,64.15
-121.75962849184282,37.68109334954047,63.845
-121.75955224446399,37.68109254748326,63.855199999999996
-121.75947701902211,37.681030385891546,64.08745454545455
-121.75940077171211,37.68102958373755,65.2415
-121.75947599708822,37.681091745376776,63.84083870967742
-121.75939974971546,37.681090943221015,65.0318
-121.75807002508573,37.68080077997612,63.322571428571436
-121.75795514294656,37.68083025509461,63.49100000000001
-121.75787889588543,37.6808294519603,63.815
-121.7581045679052,37.68101593957969,64.0544
-121.75810354484142,37.68107729903314,63.788
-121.75791343816212,37.6810446116093,64.268
-121.7578026488273,37.68082864877673,63.839
-121.75772640177219,37.68082784554386,63.833
-121.75757493116187,37.680764879486595,64.23575
-121.75765015472015,37.680827042261726,64.28171428571429
-121.75749868417863,37.68076407610765,64.22
-121.75749766062508,37.680825435549615,64.184
-121.75772537840386,37.680889204990464,64.14285714285714
-121.75772435503244,37.680950564436415,64.385
-121.75764913128903,37.680888401706575,64.1
-121.75757186068023,37.680948957815794,64.14349999999999
-121.75779957890128,37.68101272711984,64.55075
-121.75757083718015,37.68101031725754,64.28428571428572
-121.75756981367697,37.68107167669863,64.45800000000001
-121.75745800172,37.68091707300118,64.22399999999999
-121.75749356637986,37.68107087331084,64.396
-121.75741731908579,37.68107006987382,64.632
-121.75730346001221,37.68103818490848,64.70342857142857
-121.75962747003139,37.68115470902856,64.088
-121.75955122258979,37.6811539069696,64.41705263157894
-121.75947497515124,37.68115310486135,64.1726857142857
-121.75939872771572,37.68115230270382,65.02836363636362
-121.75947395321116,37.68121446434525,64.4132
-121.75939770571286,37.68121366218595,65.1182
-121.75947293126796,37.681275823828486,64.53868181818181
-121.75939668370691,37.68127502166742,64.943
-121.7594719093217,37.68133718331105,64.52489795918368
-121.75939566169785,37.68133638114822,64.88149999999999
-121.75962236092771,37.681461506459094,64.17295454545454
-121.75954611317225,37.68146070439129,64.39307692307692
-121.75947088737232,37.68139854279298,64.40412500000001
-121.75939463968571,37.681397740628384,64.889
-121.75946986541985,37.68145990227424,63.71118309859155
-121.75939361767044,37.681459100107865,63.2465
-121.75962133909768,37.681522865943194,64.8635
-121.75954509127945,37.68152206387366,64.53073684210527
-121.75946884346426,37.681521261754824,64.61730434782609
-121.75939259565209,37.68152045958669,63.2231724137931
-121.75946782150558,37.68158262123473,64.50167567567567
-121.75939157363064,37.681581819064846,63.7071343283582
-121.75931532575869,37.68158101684568,63.27235294117648
-121.7592390778898,37.68158021457723,63.1808
-121.75916283002394,37.68157941225952,63.76064
-121.75908658216107,37.68157860989249,63.59
-121.75901033430127,37.68157780747621,63.64925
-121.75893408644447,37.68157700501065,63.8301875
-121.75885886105156,37.68151484302999,64.05799999999999
-121.75878261326359,37.68151404046762,63.8465
-121.75885783859069,37.6815762024958,63.91607692307692
-121.75878159073994,37.68157539993166,64.207
-121.75870534289221,37.68157459731825,64.00245714285714
-121.75862909504752,37.681573794655556,63.950947368421055
-121.75855284720586,37.68157299194359,63.79236363636364
-121.75847659936723,37.681572189182326,63.7821935483871
-121.7596192954283,37.68164558490943,66.488
-121.75954304748454,37.68164478283636,65.05435294117648
-121.75961827358897,37.681706944391564,64.87426086956522
-121.75954202558243,37.681706142316706,65.0372
-121.7594667995438,37.681643980714,64.39865
-121.75939055160607,37.68164317854233,64.15364179104478
-121.75946577757891,37.68170534019258,64.50928571428571
-121.75938952957841,37.681704538019176,64.35403076923076
-121.75961725174655,37.681768303873014,65.1395
-121.7595410036772,37.68176750179641,65.20836363636364
-121.75946475561092,37.68176669967051,64.94171428571428
-121.75938850754765,37.68176589749534,64.37885714285714
-121.75946373363985,37.68182805914778,64.97807692307693
-121.75938748551378,37.68182725697083,64.35171428571428
-121.75931430367136,37.68164237632141,64.41542857142858
-121.7592370335865,37.6817029335245,64.2425
-121.75916180781104,37.68164077173171,64.77799999999999
-121.75908555988543,37.68163996936294,64.33314285714286
-121.75916078559507,37.68170213120324,64.7942
-121.75908351532482,37.68176268830181,65.117
-121.75915874115381,37.681824850144324,65.138
-121.75946271166565,37.68188941862439,64.78895652173912
-121.75938646347684,37.681888616445654,64.47881818181818
-121.75946168968837,37.681950778100315,64.42232
-121.75938544143676,37.68194997591985,64.38676470588236
-121.75946066770798,37.68201213757559,64.86090909090909
-121.7593844193936,37.68201133539334,64.21616393442623
-121.75945964572449,37.68207349705021,64.81452941176471
-121.75938339734735,37.68207269486621,64.2655806451613
-121.75915771892852,37.681886209613864,65.243
-121.75915669670013,37.68194756908275,65.177
-121.75908044846064,37.681946766705146,65.83279999999999
-121.75915567446863,37.68200892855096,65.141
-121.75907942616637,37.68200812617158,65.80142857142857
-121.75915465223406,37.6820702880185,65.54
-121.75900931196283,37.68163916694488,64.38875
-121.75893306404326,37.68163836447755,65.06375
-121.75900828962132,37.68170052641288,64.9256
-121.75893204163897,37.68169972394379,65.318
-121.75881818092073,37.68166784041603,65.24799999999999
-121.75893101923155,37.681761083409356,65.30539999999999
-121.75900624492894,37.68182324534689,65.615
-121.75892999682105,37.68182244287428,65.14571428571429
-121.75885477118946,37.68176028088922,65.2748
-121.75885374871616,37.68182164035235,65.2748
-121.75900522257808,37.68188460481291,65.59571428571428
-121.75892897440743,37.68188380233851,65.156
-121.75892795199071,37.681945161802105,65.21600000000001
-121.75881409090204,37.681913278265064,65.20325
-121.75900317786711,37.68200732374296,65.099
-121.7589269295709,37.68200652126502,65.2235
-121.75900215550699,37.68206868320698,64.96925
-121.758925907148,37.68206788072728,65.075
-121.75810252177453,37.68113865848593,64.265
-121.7580252512607,37.6811992148917,64.484
-121.75787377964043,37.681136249204364,64.1165
-121.75794900381989,37.68119841179609,64.03485714285715
-121.75802422812484,37.681260574341415,64.514
-121.75802320498586,37.68132193379042,64.15454545454546
-121.75794798062125,37.68125977124403,64.26725
-121.7578717331207,37.68125896809736,64.27976
-121.7579469574195,37.68132113069127,64.0103
-121.75840035153159,37.6815713863718,63.68436363636363
-121.75832410369901,37.68157058351199,63.66745454545454
-121.75824785586946,37.68156978060289,63.75425
-121.7581716080429,37.68156897764451,63.97382352941177
-121.75809842947594,37.681384096290465,64.49719999999999
-121.75802218184378,37.6813832932388,64.1181875
-121.75809740639353,37.681445455739926,64.35846153846154
-121.75802115869861,37.6814446526865,64.23714285714286
-121.75809638330801,37.681506815188705,64.22094736842105
