longitude,latitude,avg_temperature
-121.81131249399552,37.6499113737065,73.8225
-121.80175312462168,37.648580945231835,73.61500000000001
-121.79697343740504,37.647915783182974,72.50272727272727
-121.7988853124052,37.649246095682926,73.23857142857142
-121.79697343740504,37.64924609568294,72.9
-121.79410562461919,37.64592032023219,74.33966666666667
-121.79123781240456,37.64525515818307,73.83749999999999
-121.78932593740443,37.645255158183076,71.66225
-121.79410562461926,37.648580945231814,73.10391304347826
-121.80270906240551,37.65057640818288,73.63342857142857
-121.80079718740535,37.650576408182886,73.7395652173913
-121.80270906240551,37.651906720682845,73.55642857142857
-121.79123781240462,37.65323703318279,77.62285714285714
-121.78932593740446,37.653237033182776,78.73476190476191
-121.79123781240462,37.654567345682736,77.23071428571428
-121.80557687462304,37.65656282023069,75.96534883720929
-121.80557687462309,37.659223445230296,76.94625
-121.80175312462184,37.65656282023067,75.74923076923076
-121.79888531240522,37.6558976581827,76.29411764705883
-121.79697343740507,37.655897658182695,76.40333333333332
-121.79697343740509,37.65722797068264,76.465625
-121.80175312462188,37.65922344523029,77.45384615384616
-121.79888531240525,37.65855828318261,77.018
-121.79697343740509,37.6585582831826,76.89612903225807
-121.79888531240525,37.65988859568256,77.4853125
-121.79697343740509,37.659888595682546,77.245
-121.79219374847536,37.65789315592183,77.07883720930232
-121.80175312462194,37.66188407022989,77.99566666666666
-121.79792937462072,37.66188407022988,78.07487804878049
-121.79792937462078,37.664544695229495,77.69241379310344
-121.79410562461949,37.66188407022988,79.08645161290322
-121.79028187461829,37.661884070229874,78.8004347826087
-121.79410562461955,37.664544695229495,79.38736842105263
-121.79028187461836,37.66454469522949,79.22
-121.78741406240428,37.64525515818306,71.69947368421053
-121.78741406240428,37.646585470683014,73.25625
-121.78550218740415,37.646585470683014,74.05791666666667
-121.78359031240399,37.64525515818307,72.3625
-121.78167843740383,37.64525515818308,71.835
-121.78359031240399,37.646585470683014,73.11043478260869
-121.78167843740383,37.646585470683014,74.40272727272728
-121.78645812461686,37.648580945231785,75.17666666666668
-121.78263437461564,37.648580945231785,75.31489361702128
-121.77976656240367,37.64525515818306,75.06363636363636
