longitude,latitude,avg_temperature
-121.79280776536825,37.66142203670805,80.26554838709677
-121.79011104661768,37.66142203670807,79.99329411764705
-121.79280776536828,37.66285409920804,80.2448
-121.78606596771729,37.66213808433223,80.31758620689655
-121.791459405222,37.665002209332066,80.5020975609756
-121.79011104661774,37.66715028670799,80.54027272727272
-121.79280776536834,37.668582349207966,80.53399999999999
-121.79011104661775,37.668582349207966,80.75685714285714
-121.79280776536834,37.670014411707946,80.652875
-121.79280776536837,37.671446474207926,80.7849090909091
-121.79011104661778,37.67144647420794,80.82909090909091
-121.78741432786718,37.67001441170795,81.59553846153845
-121.78471760911661,37.67001441170795,81.33309090909091
-121.78741432786721,37.671446474207926,81.48679999999999
-121.78202089036596,37.66142203670807,80.13609090909091
-121.77932417161539,37.66142203670807,79.77542857142858
-121.77932417161539,37.662854099208054,80.6504
-121.78067253021281,37.66500220933211,80.87
-121.78067253021291,37.66786633433196,80.92115789473684
-121.78202089036604,37.670014411707946,81.0365
-121.77932417161546,37.67001441170795,80.89787096774192
-121.77932417161549,37.67144647420793,81.3184347826087
-121.7671889333061,37.6692984623277,80.096
-121.79685284272692,37.673594584331596,81.2672857142857
-121.79550448411896,37.67574266170786,80.90507692307692
-121.79550448411898,37.67717472420785,80.8849268292683
-121.79011104661778,37.67287853670792,81.55731578947368
-121.79280776536838,37.67431059920788,81.84425
-121.79011104661781,37.6743105992079,81.4544255319149
-121.78606596771772,37.67359458433164,81.28713043478261
-121.79011104661781,37.67574266170788,81.1646976744186
-121.79348194524839,37.676816704489454,80.79008
-121.7921335858733,37.67681670448946,80.68781818181817
-121.79348194524839,37.677532735739454,81.59
-121.79213358587333,37.677532735739476,81.60199999999999
-121.7911223163902,37.67663769565362,80.7056923076923
-121.79044813670268,37.67663769565362,80.69415384615384
-121.7911223163902,37.676995711278614,80.777
-121.79044813670268,37.676995711278614,80.73199999999999
-121.79078522649824,37.67753273573947,81.36307142857143
-121.78943686712316,37.67753273573947,81.4496
-121.80089792162013,37.67860678670783,80.4181379310345
-121.8035946403707,37.680038849207804,80.24078260869565
-121.80157210149883,37.67968082948946,79.6410909090909
-121.80022374212376,37.679680829489456,80.66
-121.80157210149883,37.68039686073947,80.75492857142856
-121.80022374212376,37.68039686073946,80.35612903225807
-121.79820120286956,37.67860678670783,80.732
-121.79550448411898,37.67860678670783,80.48641379310344
-121.79820120286959,37.68003884920781,80.65325
-121.79617866399856,37.679680829489456,80.1258125
-121.79617866399856,37.68039686073946,79.304
-121.79483030462347,37.68039686073946,80.25928571428572
-121.80359464037073,37.6814709117078,79.90414634146342
-121.80157210149883,37.68111289198945,80.48776470588236
-121.80022374212376,37.681112891989464,80.63857142857144
-121.80157210149883,37.68182892323944,80.4542
-121.80022374212376,37.68182892323945,80.621
-121.80426882024896,37.682544954489444,80.657
-121.80292046087392,37.68254495448944,80.54891891891891
-121.80426882024896,37.68326098573944,80.7842
-121.80292046087392,37.68326098573944,81.48971428571429
-121.80190919139037,37.682365945653615,80.33514285714286
-121.80123501170284,37.68236594565362,80.274
-121.80190919139034,37.68272396127862,80.42
-121.80140355663664,37.68263445711653,80.45694736842105
-121.80106646679289,37.68263445711653,81.0563
-121.80140355663664,37.68281346492903,80.753
-121.80022374212376,37.682544954489444,80.60536170212765
-121.80190919139037,37.6830819769036,80.88472727272728
-121.80123501170284,37.68308197690361,81.19399999999999
-121.80190919139037,37.68343999252861,81.03949999999999
-121.80123501170284,37.68343999252861,79.979
-121.80022374212376,37.683260985739444,80.39866666666667
-121.79820120286959,37.6814709117078,80.44563636363637
-121.79550448411904,37.681470911707805,79.973375
-121.79887538274868,37.682544954489444,80.4794
-121.79752702337362,37.68254495448944,79.93509090909092
-121.7988753827487,37.68326098573944,80.21882352941176
-121.79617866399856,37.68254495448945,80.16363636363637
-121.79483030462347,37.682544954489444,80.6348
-121.79617866399856,37.68326098573944,79.52
-121.79483030462347,37.68326098573945,80.72257142857143
-121.79280776536841,37.67860678670783,80.44160000000001
-121.79011104661784,37.678606786707846,81.3785
-121.79348194524839,37.679680829489456,80.18857142857144
-121.79348194524839,37.680396860739464,80.24192857142857
-121.79213358587333,37.680396860739464,80.48984
-121.79011104661787,37.680038849207826,81.97415789473685
-121.7880885077481,37.678248766989455,81.42730769230769
-121.78674014837301,37.67824876698946,81.5558
-121.7880885077481,37.67896479823947,81.56942857142857
-121.78471760911668,37.67860678670784,82.41270588235295
-121.7880885077481,37.67968082948946,82.30999999999999
-121.78674014837301,37.67968082948946,82.46300000000001
-121.7880885077481,37.68039686073946,81.76350000000001
-121.78674014837304,37.68039686073946,82.15314285714287
-121.78471760911671,37.680038849207826,82.43884210526316
-121.79280776536847,37.68147091170781,80.54599999999999
-121.79011104661787,37.681470911707805,82.20842857142857
-121.79348194524839,37.68254495448945,80.93942857142858
-121.7924706757652,37.68236594565361,80.42
-121.7924706757652,37.68272396127862,80.7485
-121.79179649607771,37.68272396127861,80.98475
-121.7911223163902,37.68236594565361,81.584
-121.7911223163902,37.68272396127861,80.82962162162161
-121.79044813670268,37.68272396127861,81.68490909090909
-121.78943686712319,37.68254495448945,81.038
